timestamp,value,hours,daylight,DayOfTheWeek,WeekDay,time_epoch,categories,anomaly
2013-09-23 01:00:00,21.156099683333334,1,0,0,1,13798980,2,0
2013-09-23 02:00:00,21.121671027777772,2,0,0,1,13799016,2,0
2013-09-23 03:00:00,21.84268917777778,3,0,0,1,13799052,2,0
2013-09-23 04:00:00,20.82885582777778,4,0,0,1,13799088,2,0
2013-09-23 05:00:00,21.50820005,5,0,0,1,13799124,2,0
2013-09-23 06:00:00,21.282787138888892,6,0,0,1,13799160,2,0
2013-09-23 07:00:00,21.070831749999996,7,1,0,1,13799196,3,0
2013-09-23 08:00:00,20.71251391666667,8,1,0,1,13799232,3,0
2013-09-23 09:00:00,21.397220538888888,9,1,0,1,13799268,3,0
2013-09-23 10:00:00,20.65020873333333,10,1,0,1,13799304,3,0
2013-09-23 11:00:00,20.92944963888889,11,1,0,1,13799340,3,0
2013-09-23 12:00:00,21.659370738888885,12,1,0,1,13799376,3,0
2013-09-23 13:00:00,22.61687533888889,13,1,0,1,13799412,3,0
2013-09-23 14:00:00,22.692322461111115,14,1,0,1,13799448,3,0
2013-09-23 15:00:00,21.944065649999995,15,1,0,1,13799484,3,0
2013-09-23 16:00:00,22.127133733333338,16,1,0,1,13799520,3,0
2013-09-23 17:00:00,22.204700105555556,17,1,0,1,13799556,3,0
2013-09-23 18:00:00,22.43447506111111,18,1,0,1,13799592,3,0
2013-09-23 19:00:00,22.838067249999995,19,1,0,1,13799628,3,0
2013-09-23 20:00:00,22.503945427777783,20,1,0,1,13799664,3,0
2013-09-23 21:00:00,21.871234883333337,21,1,0,1,13799700,3,0
2013-09-23 22:00:00,22.074296750000002,22,1,0,1,13799736,3,0
2013-09-23 23:00:00,21.33222503888889,23,0,0,1,13799772,2,0
2013-09-24 00:00:00,21.679610299999997,0,0,1,1,13799808,2,0
2013-09-24 01:00:00,21.34922845,1,0,1,1,13799844,2,0
2013-09-24 02:00:00,21.83250134444445,2,0,1,1,13799880,2,0
2013-09-24 03:00:00,21.341061311111112,3,0,1,1,13799916,2,0
2013-09-24 04:00:00,21.018336249999997,4,0,1,1,13799952,2,0
2013-09-24 05:00:00,21.13374163333333,5,0,1,1,13799988,2,0
2013-09-24 06:00:00,20.71959311111111,6,0,1,1,13800024,2,0
2013-09-24 07:00:00,21.002761422222225,7,1,1,1,13800060,3,0
2013-09-24 08:00:00,21.3769222,8,1,1,1,13800096,3,0
2013-09-24 09:00:00,20.48879923333333,9,1,1,1,13800132,3,0
2013-09-24 10:00:00,21.57216098333333,10,1,1,1,13800168,3,0
2013-09-24 11:00:00,22.089590444444443,11,1,1,1,13800204,3,0
2013-09-24 12:00:00,21.798256405555556,12,1,1,1,13800240,3,0
2013-09-24 13:00:00,22.320600488888893,13,1,1,1,13800276,3,0
2013-09-24 14:00:00,23.06892906666667,14,1,1,1,13800312,3,0
2013-09-24 15:00:00,23.018096811111107,15,1,1,1,13800348,3,0
2013-09-24 16:00:00,22.200793399999995,16,1,1,1,13800384,3,0
2013-09-24 17:00:00,22.260320577777772,17,1,1,1,13800420,3,0
2013-09-24 18:00:00,22.67079298333333,18,1,1,1,13800456,3,0
2013-09-24 19:00:00,23.433736938888885,19,1,1,1,13800492,3,0
2013-09-24 20:00:00,22.578221722222217,20,1,1,1,13800528,3,0
2013-09-24 21:00:00,22.49627381666667,21,1,1,1,13800564,3,0
2013-09-24 22:00:00,22.984884283333333,22,1,1,1,13800600,3,0
2013-09-24 23:00:00,22.692398966666662,23,0,1,1,13800636,2,0
2013-09-25 00:00:00,23.19241368888889,0,0,2,1,13800672,2,0
2013-09-25 01:00:00,22.827502705555553,1,0,2,1,13800708,2,0
2013-09-25 02:00:00,22.848876605555557,2,0,2,1,13800744,2,0
2013-09-25 03:00:00,22.695250361111114,3,0,2,1,13800780,2,0
2013-09-25 04:00:00,22.10255201111111,4,0,2,1,13800816,2,0
2013-09-25 05:00:00,22.202381455555553,5,0,2,1,13800852,2,0
2013-09-25 06:00:00,21.657310977777783,6,0,2,1,13800888,2,0
2013-09-25 07:00:00,22.274280533333332,7,1,2,1,13800924,3,0
2013-09-25 08:00:00,21.37708831111111,8,1,2,1,13800960,3,0
2013-09-25 09:00:00,21.75340952222222,9,1,2,1,13800996,3,0
2013-09-25 10:00:00,22.10896656111111,10,1,2,1,13801032,3,0
2013-09-25 11:00:00,21.407044211111113,11,1,2,1,13801068,3,0
2013-09-25 12:00:00,21.624492711111113,12,1,2,1,13801104,3,0
2013-09-25 13:00:00,21.70952484444445,13,1,2,1,13801140,3,0
2013-09-25 14:00:00,22.293342233333338,14,1,2,1,13801176,3,0
2013-09-25 15:00:00,23.201331805555558,15,1,2,1,13801212,3,0
2013-09-25 16:00:00,23.058088577777774,16,1,2,1,13801248,3,0
2013-09-25 17:00:00,23.36878373888889,17,1,2,1,13801284,3,0
2013-09-25 18:00:00,24.360953144444448,18,1,2,1,13801320,3,0
2013-09-25 19:00:00,23.842965555555555,19,1,2,1,13801356,3,0
2013-09-25 20:00:00,23.60113878888889,20,1,2,1,13801392,3,0
2013-09-25 21:00:00,24.153039111111113,21,1,2,1,13801428,3,0
2013-09-25 22:00:00,24.370185716666665,22,1,2,1,13801464,3,0
2013-09-25 23:00:00,24.34829232222222,23,0,2,1,13801500,2,0
2013-09-26 00:00:00,23.797327344444447,0,0,3,1,13801536,2,0
2013-09-26 01:00:00,24.35650312222222,1,0,3,1,13801572,2,0
2013-09-26 02:00:00,23.645289433333332,2,0,3,1,13801608,2,0
2013-09-26 03:00:00,23.74776300555556,3,0,3,1,13801644,2,0
2013-09-26 04:00:00,23.306647894444442,4,0,3,1,13801680,2,0
2013-09-26 05:00:00,23.743254594444448,5,0,3,1,13801716,2,0
2013-09-26 06:00:00,23.005245844444445,6,0,3,1,13801752,2,0
2013-09-26 07:00:00,23.387030250000002,7,1,3,1,13801788,3,0
2013-09-26 08:00:00,23.468562116666664,8,1,3,1,13801824,3,0
2013-09-26 09:00:00,22.45788211111111,9,1,3,1,13801860,3,0
2013-09-26 10:00:00,23.075433083333333,10,1,3,1,13801896,3,0
2013-09-26 11:00:00,22.718132166666678,11,1,3,1,13801932,3,0
2013-09-26 12:00:00,23.445442822222226,12,1,3,1,13801968,3,0
2013-09-26 13:00:00,23.238287505555554,13,1,3,1,13802004,3,0
2013-09-26 14:00:00,23.891027622222225,14,1,3,1,13802040,3,0
2013-09-26 15:00:00,23.925859777777767,15,1,3,1,13802076,3,0
2013-09-26 16:00:00,24.50208843888889,16,1,3,1,13802112,3,0
2013-09-26 17:00:00,23.895093499999998,17,1,3,1,13802148,3,0
2013-09-26 18:00:00,24.55122621666667,18,1,3,1,13802184,3,0
2013-09-26 19:00:00,24.307945661111113,19,1,3,1,13802220,3,0
2013-09-26 20:00:00,24.75111859444445,20,1,3,1,13802256,3,0
2013-09-26 21:00:00,24.634498055555554,21,1,3,1,13802292,3,0
2013-09-26 22:00:00,25.20082846666667,22,1,3,1,13802328,3,0
2013-09-26 23:00:00,24.792238616666666,23,0,3,1,13802364,2,0
2013-09-27 00:00:00,25.04492441666666,0,0,4,1,13802400,2,1
2013-09-27 01:00:00,25.05341259444445,1,0,4,1,13802436,2,0
2013-09-27 02:00:00,24.96710691111111,2,0,4,1,13802472,2,0
2013-09-27 03:00:00,24.95645961111111,3,0,4,1,13802508,2,0
2013-09-27 04:00:00,24.67441995555556,4,0,4,1,13802544,2,0
2013-09-27 05:00:00,24.870713438888888,5,0,4,1,13802580,2,0
2013-09-27 06:00:00,24.20286944444446,6,0,4,1,13802616,2,0
2013-09-27 07:00:00,23.890648000000006,7,1,4,1,13802652,3,0
2013-09-27 08:00:00,23.866791966666668,8,1,4,1,13802688,3,0
2013-09-27 09:00:00,24.588658372222223,9,1,4,1,13802724,3,0
2013-09-27 10:00:00,23.90664152777778,10,1,4,1,13802760,3,0
2013-09-27 11:00:00,24.431895672222222,11,1,4,1,13802796,3,0
2013-09-27 12:00:00,23.72692895,12,1,4,1,13802832,3,0
2013-10-01 12:00:00,24.257938022222227,12,1,1,1,13806288,3,0
2013-10-01 13:00:00,24.52879773888889,13,1,1,1,13806324,3,0
2013-10-01 14:00:00,23.85999045555555,14,1,1,1,13806360,3,0
2013-10-01 15:00:00,24.509719522222227,15,1,1,1,13806396,3,0
2013-10-01 16:00:00,24.64079299444444,16,1,1,1,13806432,3,0
2013-10-01 17:00:00,25.66111036666667,17,1,1,1,13806468,3,0
2013-10-01 18:00:00,25.745466433333334,18,1,1,1,13806504,3,0
2013-10-01 19:00:00,25.244737183333335,19,1,1,1,13806540,3,0
2013-10-01 20:00:00,24.559491894444445,20,1,1,1,13806576,3,0
2013-10-01 21:00:00,25.60554512222222,21,1,1,1,13806612,3,0
2013-10-01 22:00:00,25.58606391111111,22,1,1,1,13806648,3,0
2013-10-01 23:00:00,26.103013883333333,23,0,1,1,13806684,2,0
2013-10-02 00:00:00,25.68819892777778,0,0,2,1,13806720,2,0
2013-10-02 01:00:00,25.921505988888892,1,0,2,1,13806756,2,0
2013-10-02 02:00:00,25.8509161,2,0,2,1,13806792,2,0
2013-10-02 03:00:00,25.63487366666666,3,0,2,1,13806828,2,0
2013-10-02 04:00:00,24.853812511111112,4,0,2,1,13806864,2,0
2013-10-02 05:00:00,24.742293322222224,5,0,2,1,13806900,2,0
2013-10-02 06:00:00,25.119685194444443,6,0,2,1,13806936,2,0
2013-10-02 07:00:00,24.960982338888893,7,1,2,1,13806972,3,0
2013-10-02 08:00:00,25.340748672222226,8,1,2,1,13807008,3,0
2013-10-02 09:00:00,24.41594065,9,1,2,1,13807044,3,0
2013-10-02 10:00:00,24.894381544444443,10,1,2,1,13807080,3,0
2013-10-02 11:00:00,24.6423193,11,1,2,1,13807116,3,0
2013-10-02 12:00:00,24.17493009444444,12,1,2,1,13807152,3,0
2013-10-02 13:00:00,24.866191583333332,13,1,2,1,13807188,3,0
2013-10-02 14:00:00,25.101285288888885,14,1,2,1,13807224,3,0
2013-10-02 15:00:00,24.846803105555555,15,1,2,1,13807260,3,0
2013-10-02 16:00:00,25.011434772222223,16,1,2,1,13807296,3,0
2013-10-02 17:00:00,25.330070699999997,17,1,2,1,13807332,3,0
2013-10-02 18:00:00,24.765206877777775,18,1,2,1,13807368,3,0
2013-10-02 19:00:00,25.635390799999996,19,1,2,1,13807404,3,0
2013-10-02 20:00:00,24.693687872222217,20,1,2,1,13807440,3,0
2013-10-02 21:00:00,25.065602416666668,21,1,2,1,13807476,3,0
2013-10-02 22:00:00,24.813578572222223,22,1,2,1,13807512,3,0
2013-10-02 23:00:00,25.333705216666665,23,0,2,1,13807548,2,0
2013-10-03 00:00:00,24.693851305555558,0,0,3,1,13807584,2,0
2013-10-03 01:00:00,25.40496402777778,1,0,3,1,13807620,2,0
2013-10-03 02:00:00,24.78437095555556,2,0,3,1,13807656,2,0
2013-10-03 03:00:00,25.023902022222224,3,0,3,1,13807692,2,0
2013-10-03 04:00:00,24.31609327777778,4,0,3,1,13807728,2,0
2013-10-03 05:00:00,24.660771972222225,5,0,3,1,13807764,2,0
2013-10-03 06:00:00,24.500538700000003,6,0,3,1,13807800,2,0
2013-10-03 07:00:00,24.791232072222222,7,1,3,1,13807836,3,0
2013-10-03 08:00:00,24.117071649999996,8,1,3,1,13807872,3,0
2013-10-03 09:00:00,24.62524193333333,9,1,3,1,13807908,3,0
2013-10-03 10:00:00,24.037645299999994,10,1,3,1,13807944,3,0
2013-10-03 11:00:00,23.951222877777777,11,1,3,1,13807980,3,0
2013-10-03 12:00:00,24.650340172222222,12,1,3,1,13808016,3,0
2013-10-03 13:00:00,23.986265405555557,13,1,3,1,13808052,3,0
2013-10-03 14:00:00,24.711223266666664,14,1,3,1,13808088,3,0
2013-10-03 15:00:00,24.113177066666665,15,1,3,1,13808124,3,0
2013-10-03 16:00:00,24.489695272222225,16,1,3,1,13808160,3,0
2013-10-03 17:00:00,23.799882872222227,17,1,3,1,13808196,3,0
2013-10-03 18:00:00,23.722482777777778,18,1,3,1,13808232,3,0
2013-10-03 19:00:00,24.14844752777778,19,1,3,1,13808268,3,0
2013-10-03 20:00:00,23.62539714444444,20,1,3,1,13808304,3,0
2013-10-03 21:00:00,24.169150344444446,21,1,3,1,13808340,3,0
2013-10-03 22:00:00,24.82301598333333,22,1,3,1,13808376,3,0
2013-10-03 23:00:00,25.041236327777774,23,0,3,1,13808412,2,0
2013-10-04 00:00:00,24.79360001666667,0,0,4,1,13808448,2,0
2013-10-04 01:00:00,24.254928188888886,1,0,4,1,13808484,2,0
2013-10-04 02:00:00,24.880544983333337,2,0,4,1,13808520,2,0
2013-10-04 03:00:00,24.98554907222222,3,0,4,1,13808556,2,0
2013-10-04 04:00:00,24.89894325555555,4,0,4,1,13808592,2,0
2013-10-04 05:00:00,24.548948677777773,5,0,4,1,13808628,2,0
2013-10-04 06:00:00,23.970770322222222,6,0,4,1,13808664,2,0
2013-10-04 07:00:00,23.6715557,7,1,4,1,13808700,3,0
2013-10-04 08:00:00,23.727891700000004,8,1,4,1,13808736,3,0
2013-10-04 09:00:00,23.52037036111111,9,1,4,1,13808772,3,0
2013-10-04 10:00:00,24.3836866,10,1,4,1,13808808,3,0
2013-10-04 11:00:00,23.846402783333335,11,1,4,1,13808844,3,0
2013-10-04 12:00:00,24.58351203333333,12,1,4,1,13808880,3,0
2013-10-04 13:00:00,24.86825248333333,13,1,4,1,13808916,3,0
2013-10-04 14:00:00,24.687753455555555,14,1,4,1,13808952,3,0
2013-10-04 15:00:00,24.356084249999995,15,1,4,1,13808988,3,0
2013-10-04 16:00:00,24.61533328888889,16,1,4,1,13809024,3,0
2013-10-04 17:00:00,24.654940488888887,17,1,4,1,13809060,3,0
2013-10-04 18:00:00,23.61132200555555,18,1,4,1,13809096,3,0
2013-10-04 19:00:00,24.149197100000002,19,1,4,1,13809132,3,0
2013-10-04 20:00:00,24.57765293888889,20,1,4,1,13809168,3,0
2013-10-04 21:00:00,24.22668747222222,21,1,4,1,13809204,3,0
2013-10-04 22:00:00,24.186719316666668,22,1,4,1,13809240,3,0
2013-10-04 23:00:00,24.528293655555554,23,0,4,1,13809276,2,0
2013-10-05 00:00:00,25.024206483333337,0,0,5,0,13809312,0,0
2013-10-05 01:00:00,24.91088292777778,1,0,5,0,13809348,0,0
2013-10-05 02:00:00,24.087247088888887,2,0,5,0,13809384,0,0
2013-10-05 03:00:00,24.03469273888889,3,0,5,0,13809420,0,0
2013-10-05 04:00:00,24.262534694444444,4,0,5,0,13809456,0,0
2013-10-05 05:00:00,23.874574805555554,5,0,5,0,13809492,0,0
2013-10-05 06:00:00,23.71479268333333,6,0,5,0,13809528,0,0
2013-10-05 07:00:00,23.7062649,7,1,5,0,13809564,1,0
2013-10-05 08:00:00,24.055777688888888,8,1,5,0,13809600,1,0
2013-10-05 09:00:00,24.119125777777793,9,1,5,0,13809636,1,0
2013-10-05 10:00:00,24.321301449999996,10,1,5,0,13809672,1,0
2013-10-05 11:00:00,24.61250305,11,1,5,0,13809708,1,0
2013-10-05 12:00:00,24.492940599999997,12,1,5,0,13809744,1,0
2013-10-05 13:00:00,24.541043283333334,13,1,5,0,13809780,1,0
2013-10-05 14:00:00,23.66411057222222,14,1,5,0,13809816,1,0
2013-10-05 15:00:00,23.81034455555556,15,1,5,0,13809852,1,0
2013-10-05 16:00:00,24.530408583333337,16,1,5,0,13809888,1,0
2013-10-05 17:00:00,24.853025916666667,17,1,5,0,13809924,1,0
2013-10-05 18:00:00,24.8955946,18,1,5,0,13809960,1,0
2013-10-05 19:00:00,24.87190532777778,19,1,5,0,13809996,1,0
2013-10-05 20:00:00,24.48570572222222,20,1,5,0,13810032,1,0
2013-10-05 21:00:00,25.37569306666667,21,1,5,0,13810068,1,0
2013-10-05 22:00:00,25.11396278333333,22,1,5,0,13810104,1,0
2013-10-05 23:00:00,25.72526393888889,23,0,5,0,13810140,0,0
2013-10-06 00:00:00,24.766042044444443,0,0,6,0,13810176,0,0
2013-10-06 01:00:00,24.934941822222225,1,0,6,0,13810212,0,0
2013-10-06 02:00:00,25.268063594444445,2,0,6,0,13810248,0,0
2013-10-06 03:00:00,24.657355361111108,3,0,6,0,13810284,0,0
2013-10-06 04:00:00,24.589516033333332,4,0,6,0,13810320,0,0
2013-10-06 05:00:00,25.46545605,5,0,6,0,13810356,0,0
2013-10-06 06:00:00,25.454409644444446,6,0,6,0,13810392,0,0
2013-10-06 07:00:00,24.935862827777775,7,1,6,0,13810428,1,0
2013-10-06 08:00:00,25.16497613888889,8,1,6,0,13810464,1,0
2013-10-06 09:00:00,24.32323116666667,9,1,6,0,13810500,1,0
2013-10-06 10:00:00,25.13156235,10,1,6,0,13810536,1,0
2013-10-06 11:00:00,25.36650259444444,11,1,6,0,13810572,1,0
2013-10-06 12:00:00,24.70937057222222,12,1,6,0,13810608,1,0
2013-10-06 13:00:00,24.69583560555556,13,1,6,0,13810644,1,0
2013-10-06 14:00:00,24.691369377777775,14,1,6,0,13810680,1,0
2013-10-06 15:00:00,24.07706222222222,15,1,6,0,13810716,1,0
2013-10-06 16:00:00,24.13327118333333,16,1,6,0,13810752,1,0
2013-10-06 17:00:00,24.50763997222222,17,1,6,0,13810788,1,0
2013-10-06 18:00:00,24.135343549999998,18,1,6,0,13810824,1,0
2013-10-06 19:00:00,23.809249961111114,19,1,6,0,13810860,1,0
2013-10-06 20:00:00,24.38878437222222,20,1,6,0,13810896,1,0
2013-10-06 21:00:00,24.18132382222222,21,1,6,0,13810932,1,0
2013-10-06 22:00:00,24.835856211111114,22,1,6,0,13810968,1,0
2013-10-06 23:00:00,24.95467637222222,23,0,6,0,13811004,0,0
2013-10-07 00:00:00,24.874421588888886,0,0,0,1,13811040,2,0
2013-10-07 01:00:00,24.579199161111106,1,0,0,1,13811076,2,0
2013-10-07 02:00:00,24.407442872222227,2,0,0,1,13811112,2,0
2013-10-07 03:00:00,23.900909533333333,3,0,0,1,13811148,2,0
2013-10-07 04:00:00,24.36419293888889,4,0,0,1,13811184,2,0
2013-10-07 05:00:00,24.09424747222222,5,0,0,1,13811220,2,0
2013-10-07 06:00:00,23.70259593888889,6,0,0,1,13811256,2,0
2013-10-07 07:00:00,23.199276316666662,7,1,0,1,13811292,3,0
2013-10-07 08:00:00,23.721479916666667,8,1,0,1,13811328,3,0
2013-10-07 09:00:00,23.685189377777778,9,1,0,1,13811364,3,0
2013-10-07 10:00:00,23.47215746111111,10,1,0,1,13811400,3,0
2013-10-07 11:00:00,24.10188206111111,11,1,0,1,13811436,3,0
2013-10-07 12:00:00,23.400543683333332,12,1,0,1,13811472,3,0
2013-10-07 13:00:00,24.14782618888889,13,1,0,1,13811508,3,0
2013-10-07 14:00:00,23.887073894444445,14,1,0,1,13811544,3,0
2013-10-07 15:00:00,24.35783968333333,15,1,0,1,13811580,3,0
2013-10-07 16:00:00,24.53037672777778,16,1,0,1,13811616,3,0
2013-10-07 17:00:00,24.10100123333333,17,1,0,1,13811652,3,0
2013-10-07 18:00:00,23.881180155555555,18,1,0,1,13811688,3,0
2013-10-07 19:00:00,23.796059522222222,19,1,0,1,13811724,3,0
2013-10-07 20:00:00,24.0768817,20,1,0,1,13811760,3,0
2013-10-07 21:00:00,24.440566394444446,21,1,0,1,13811796,3,0
2013-10-07 22:00:00,24.135461172222218,22,1,0,1,13811832,3,0
2013-10-07 23:00:00,23.730612655555554,23,0,0,1,13811868,2,0
2013-10-08 00:00:00,23.979962533333335,0,0,1,1,13811904,2,0
2013-10-08 01:00:00,23.326514466666666,1,0,1,1,13811940,2,0
2013-10-08 02:00:00,22.77618845,2,0,1,1,13811976,2,0
2013-10-08 03:00:00,22.633129872222224,3,0,1,1,13812012,2,0
2013-10-08 04:00:00,22.53450184444445,4,0,1,1,13812048,2,0
2013-10-08 05:00:00,22.196751883333334,5,0,1,1,13812084,2,0
2013-10-08 06:00:00,21.96540055,6,0,1,1,13812120,2,0
2013-10-08 07:00:00,22.99146466666667,7,1,1,1,13812156,3,0
2013-10-08 08:00:00,22.793951099999997,8,1,1,1,13812192,3,0
2013-10-08 09:00:00,22.95587151666667,9,1,1,1,13812228,3,0
2013-10-08 10:00:00,22.58754136111111,10,1,1,1,13812264,3,0
2013-10-08 11:00:00,22.72810441111111,11,1,1,1,13812300,3,0
2013-10-08 12:00:00,22.223024127777776,12,1,1,1,13812336,3,0
2013-10-08 13:00:00,22.321935538888894,13,1,1,1,13812372,3,0
2013-10-08 14:00:00,22.85380533333332,14,1,1,1,13812408,3,0
2013-10-08 15:00:00,22.63468873333333,15,1,1,1,13812444,3,0
2013-10-08 16:00:00,23.357300783333336,16,1,1,1,13812480,3,0
2013-10-08 17:00:00,23.853463,17,1,1,1,13812516,3,0
2013-10-08 18:00:00,23.11566256111111,18,1,1,1,13812552,3,0
2013-10-08 19:00:00,23.80839252222222,19,1,1,1,13812588,3,0
2013-10-08 20:00:00,23.990833172222224,20,1,1,1,13812624,3,0
2013-10-08 21:00:00,23.693596861111114,21,1,1,1,13812660,3,0
2013-10-08 22:00:00,23.50416637222222,22,1,1,1,13812696,3,0
2013-10-08 23:00:00,23.455668938888884,23,0,1,1,13812732,2,0
2013-10-09 00:00:00,23.299597894444446,0,0,2,1,13812768,2,0
2013-10-09 01:00:00,23.12296901111111,1,0,2,1,13812804,2,0
2013-10-09 02:00:00,23.23285668333333,2,0,2,1,13812840,2,0
2013-10-09 03:00:00,22.760252555555557,3,0,2,1,13812876,2,0
2013-10-09 04:00:00,22.78492097777778,4,0,2,1,13812912,2,0
2013-10-09 05:00:00,22.66947388333333,5,0,2,1,13812948,2,0
2013-10-09 06:00:00,22.59072703888889,6,0,2,1,13812984,2,0
2013-10-09 07:00:00,22.655222561111106,7,1,2,1,13813020,3,0
2013-10-09 08:00:00,22.473709016666664,8,1,2,1,13813056,3,0
2013-10-09 09:00:00,22.450074250000004,9,1,2,1,13813092,3,0
2013-10-09 10:00:00,22.76455667222222,10,1,2,1,13813128,3,0
2013-10-09 11:00:00,22.614442738888886,11,1,2,1,13813164,3,0
2013-10-09 12:00:00,22.596275622222223,12,1,2,1,13813200,3,0
2013-10-09 13:00:00,22.919285283333334,13,1,2,1,13813236,3,0
2013-10-09 14:00:00,23.45421249444444,14,1,2,1,13813272,3,0
2013-10-09 15:00:00,23.00932903888889,15,1,2,1,13813308,3,0
2013-10-09 16:00:00,22.926676916666665,16,1,2,1,13813344,3,0
2013-10-09 17:00:00,23.453637227777776,17,1,2,1,13813380,3,0
2013-10-09 18:00:00,23.61091106111111,18,1,2,1,13813416,3,0
2013-10-09 19:00:00,23.85466496666667,19,1,2,1,13813452,3,0
2013-10-09 20:00:00,23.60328144444443,20,1,2,1,13813488,3,0
2013-10-09 21:00:00,23.624954833333334,21,1,2,1,13813524,3,0
2013-10-09 22:00:00,23.858318633333337,22,1,2,1,13813560,3,0
2013-10-09 23:00:00,23.95173786666667,23,0,2,1,13813596,2,0
2013-10-10 00:00:00,23.030443549999998,0,0,3,1,13813632,2,0
2013-10-10 01:00:00,23.12640855,1,0,3,1,13813668,2,0
2013-10-10 02:00:00,23.696423622222216,2,0,3,1,13813704,2,0
2013-10-10 03:00:00,23.142053705555554,3,0,3,1,13813740,2,0
2013-10-10 04:00:00,23.5046291,4,0,3,1,13813776,2,0
2013-10-10 05:00:00,22.42712957777778,5,0,3,1,13813812,2,0
2013-10-10 06:00:00,22.572383827777777,6,0,3,1,13813848,2,0
2013-10-10 07:00:00,22.73453710555556,7,1,3,1,13813884,3,0
2013-10-10 08:00:00,23.06022803888889,8,1,3,1,13813920,3,0
2013-10-10 09:00:00,23.274447888888893,9,1,3,1,13813956,3,0
2013-10-10 10:00:00,22.64178236111111,10,1,3,1,13813992,3,0
2013-10-10 11:00:00,22.651903838888888,11,1,3,1,13814028,3,0
2013-10-10 12:00:00,23.34298072222222,12,1,3,1,13814064,3,0
2013-10-10 13:00:00,23.37777446111111,13,1,3,1,13814100,3,0
2013-10-10 14:00:00,23.879715272222224,14,1,3,1,13814136,3,0
2013-10-10 15:00:00,23.85092348888889,15,1,3,1,13814172,3,0
2013-10-10 16:00:00,23.889072094444444,16,1,3,1,13814208,3,0
2013-10-10 17:00:00,23.775250788888894,17,1,3,1,13814244,3,0
2013-10-10 18:00:00,23.45916375555555,18,1,3,1,13814280,3,0
2013-10-10 19:00:00,23.828784872222222,19,1,3,1,13814316,3,0
2013-10-10 20:00:00,24.463229322222226,20,1,3,1,13814352,3,0
2013-10-10 21:00:00,24.306447866666662,21,1,3,1,13814388,3,0
2013-10-10 22:00:00,24.08610827777779,22,1,3,1,13814424,3,0
2013-10-10 23:00:00,24.084493444444444,23,0,3,1,13814460,2,0
2013-10-11 00:00:00,24.217349316666667,0,0,4,1,13814496,2,0
2013-10-11 01:00:00,23.67008386111111,1,0,4,1,13814532,2,0
2013-10-11 02:00:00,23.148095938888886,2,0,4,1,13814568,2,0
2013-10-11 03:00:00,24.053200394444442,3,0,4,1,13814604,2,0
2013-10-11 04:00:00,22.819264655555557,4,0,4,1,13814640,2,0
2013-10-11 05:00:00,23.07831271666667,5,0,4,1,13814676,2,0
2013-10-11 06:00:00,23.093044688888888,6,0,4,1,13814712,2,0
2013-10-11 07:00:00,22.355242599999997,7,1,4,1,13814748,3,0
2013-10-11 08:00:00,22.772064627777773,8,1,4,1,13814784,3,0
2013-10-11 09:00:00,22.145819833333334,9,1,4,1,13814820,3,0
2013-10-11 10:00:00,22.310594922222222,10,1,4,1,13814856,3,0
2013-10-11 11:00:00,22.937282105555553,11,1,4,1,13814892,3,0
2013-10-11 12:00:00,22.90703926666667,12,1,4,1,13814928,3,0
2013-10-11 13:00:00,22.73239486111111,13,1,4,1,13814964,3,0
2013-10-11 14:00:00,23.410844338888886,14,1,4,1,13815000,3,0
2013-10-11 15:00:00,23.28800310555556,15,1,4,1,13815036,3,0
2013-10-11 16:00:00,23.364769416666668,16,1,4,1,13815072,3,0
2013-10-11 17:00:00,23.60108033333334,17,1,4,1,13815108,3,0
2013-10-11 18:00:00,23.96439686111111,18,1,4,1,13815144,3,0
2013-10-11 19:00:00,24.268403411111112,19,1,4,1,13815180,3,0
2013-10-11 20:00:00,23.599682444444447,20,1,4,1,13815216,3,0
2013-10-14 19:00:00,22.768352411111113,19,1,0,1,13817772,3,0
2013-10-14 20:00:00,23.321691327777778,20,1,0,1,13817808,3,0
2013-10-14 21:00:00,22.672004977777778,21,1,0,1,13817844,3,0
2013-10-14 22:00:00,23.58837779444444,22,1,0,1,13817880,3,0
2013-10-14 23:00:00,22.902497861111108,23,0,0,1,13817916,2,0
2013-10-15 00:00:00,23.382497316666665,0,0,1,1,13817952,2,0
2013-10-15 01:00:00,22.27459846111111,1,0,1,1,13817988,2,0
2013-10-15 02:00:00,22.946734783333326,2,0,1,1,13818024,2,0
2013-10-15 03:00:00,22.495700944444454,3,0,1,1,13818060,2,0
2013-10-15 04:00:00,21.975514772222223,4,0,1,1,13818096,2,0
2013-10-15 05:00:00,22.182667783333333,5,0,1,1,13818132,2,0
2013-10-15 06:00:00,22.33586278888889,6,0,1,1,13818168,2,0
2013-10-15 07:00:00,21.984961611111114,7,1,1,1,13818204,3,0
2013-10-15 08:00:00,21.88031005,8,1,1,1,13818240,3,0
2013-10-15 09:00:00,21.987993316666664,9,1,1,1,13818276,3,0
2013-10-15 10:00:00,22.406070005555552,10,1,1,1,13818312,3,0
2013-10-15 11:00:00,22.501131166666667,11,1,1,1,13818348,3,0
2013-10-15 12:00:00,22.316056794444446,12,1,1,1,13818384,3,0
2013-10-15 13:00:00,22.1118032,13,1,1,1,13818420,3,0
2013-10-15 14:00:00,22.21474300555555,14,1,1,1,13818456,3,0
2013-10-15 15:00:00,23.099055544444443,15,1,1,1,13818492,3,0
